Percent of connections that are bidirected: 0.3944938440492476
rule_id, collapses, edges_approx, total_cost, rule_details
12, 8, 32, 229380, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 2, 8, 229405, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
67, 1, 4, 229387, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  267)  ('type_0'  23)  ('type_1'  'type_1')  ('type_1'  23)  (267  23)]
1, 5, 21, 229435, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
11, 3, 13, 229453, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_1'  'type_1')  ('type_1'  154)  (154  265)  (265  154)]
14, 5, 25, 229509, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
0, 3, 15, 229547, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 1, 5, 229567, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 1, 5, 229587, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
12, 1, 4, 229593, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
0, 5, 25, 229649, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 1, 4, 229667, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 2, 10, 229696, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
12, 5, 25, 229692, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 4, 20, 229739, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 3, 15, 229777, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
12, 1, 5, 229785, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 1, 4, 229803, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
67, 1, 5, 229775, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  267)  ('type_0'  23)  ('type_1'  'type_1')  ('type_1'  23)  (267  23)]
1, 1, 4, 229793, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
12, 2, 10, 229798, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 3, 15, 229836, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 2, 12, 229869, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
12, 2, 10, 229874, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
0, 5, 30, 229940, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
14, 5, 29, 230004, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
12, 1, 6, 230014, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
66, 1, 4, 230052, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  41)  (41  193)]
12, 4, 24, 230059, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 4, 19, 230104, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 1, 6, 230126, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 5, 30, 230192, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 1, 7, 230216, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
12, 1, 6, 230226, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
0, 1, 7, 230250, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 4, 26, 230309, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 1, 7, 230333, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 2, 11, 230364, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 2, 14, 230401, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
12, 5, 35, 230417, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 4, 27, 230478, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 1, 7, 230502, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
68, 1, 7, 230106, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  32)  ('type_0'  23)  ('type_1'  'type_1')  ('type_1'  32)  (23  32)  (32  23)]
1, 1, 5, 230126, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
11, 1, 7, 230138, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_1'  'type_1')  ('type_1'  154)  (154  265)  (265  154)]
12, 1, 6, 230148, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 5, 40, 230234, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 2, 15, 230273, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 4, 32, 230344, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
14, 1, 8, 230370, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
68, 1, 8, 230096, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  32)  ('type_0'  23)  ('type_1'  'type_1')  ('type_1'  32)  (23  32)  (32  23)]
11, 1, 8, 230110, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_1'  'type_1')  ('type_1'  154)  (154  265)  (265  154)]
0, 1, 8, 230136, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 2, 16, 230177, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
67, 1, 3, 230097, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  267)  ('type_0'  23)  ('type_1'  'type_1')  ('type_1'  23)  (267  23)]
1, 5, 38, 230179, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
14, 1, 8, 230205, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
1, 10, 86, 230378, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 1, 9, 230406, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
14, 3, 27, 230468, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
1, 1, 8, 230494, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
12, 1, 8, 230508, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
0, 1, 9, 230536, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
66, 2, 16, 230577, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  41)  (41  193)]
1, 1, 9, 230605, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
14, 2, 18, 230650, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
12, 3, 26, 230674, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 1, 7, 230698, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
12, 4, 36, 230729, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
14, 1, 9, 230757, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
1, 1, 9, 230785, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 2, 20, 230834, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
14, 4, 40, 230921, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
0, 2, 20, 230970, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
12, 2, 20, 230995, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 6, 53, 231106, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
14, 1, 10, 231136, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  154)  ('type_1'  'type_1')  ('type_1'  154)  (154  167)]
1, 1, 9, 231164, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
11, 1, 9, 231180, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_1'  'type_1')  ('type_1'  154)  (154  265)  (265  154)]
1, 2, 18, 231225, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
0, 1, 10, 231255, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1072)  (1117  1072)]
1, 2, 19, 231302, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
66, 1, 10, 231332, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  41)  (41  193)]
12, 2, 22, 231361, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  165)  ('type_1'  'type_1')  ('type_1'  165)  (154  165)  (165  154)]
1, 5, 50, 231467, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  193)  ('type_1'  'type_1')  ('type_1'  154)  (193  154)]
