Percent of connections that are bidirected: 0.3944938440492476
rule_id, collapses, edges_approx, total_cost, rule_details
0, 1, 1, 228898, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 7, 13, 228844, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 3, 6, 228864, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 2, 4, 228881, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
38, 3, 6, 228901, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
13, 1, 2, 228891, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_0'  519)  ('type_1'  'type_1')  ('type_1'  86)  (519  86)]
0, 1, 2, 228905, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 3, 6, 228925, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
346, 1, 1, 228885, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1123)  ('type_0'  1125)  ('type_1'  'type_1')  (1123  1125)  (1125  1123)]
8, 3, 9, 228875, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 3, 9, 228901, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 1, 2, 228915, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 2, 6, 228936, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
8, 1, 2, 228938, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 17, 51, 229034, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 4, 11, 229063, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 2, 6, 229084, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 1, 2, 229098, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
12, 4, 13, 229131, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
8, 3, 9, 229121, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 3, 9, 229147, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 5, 19, 229191, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 1, 3, 229207, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 5, 19, 229251, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 1, 3, 229267, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 1, 4, 229273, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 8, 32, 229340, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 2, 6, 229361, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 3, 12, 229393, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 5, 20, 229439, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 2, 7, 229438, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 1, 2, 229452, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 4, 16, 229491, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 1, 4, 229509, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 3, 12, 229541, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
8, 5, 20, 229527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 2, 8, 229552, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
91, 1, 2, 229386, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  123)  ('type_1'  'type_1')  ('type_1'  352)  (123  352)  (352  123)]
0, 2, 8, 229411, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 3, 12, 229407, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 10, 49, 229506, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 3, 9, 229532, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
38, 2, 6, 229553, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
0, 4, 13, 229586, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 6, 28, 229575, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 1, 5, 229595, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
38, 1, 5, 229615, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
12, 4, 20, 229662, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 4, 20, 229709, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
0, 9, 45, 229801, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 2, 10, 229806, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 3, 15, 229844, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
13, 1, 5, 229816, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_0'  519)  ('type_1'  'type_1')  ('type_1'  86)  (519  86)]
0, 7, 36, 229892, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 2, 10, 229897, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 1, 5, 229917, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 1, 6, 229939, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
8, 2, 10, 229944, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 1, 4, 229962, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 2, 11, 229969, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
10, 2, 10, 229998, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1111)  ('type_1'  'type_1')  ('type_1'  895)  (895  1111)]
38, 1, 6, 230020, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
12, 4, 23, 230073, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 2, 12, 230106, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 3, 18, 230150, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 3, 18, 230194, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
0, 4, 23, 230247, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 4, 24, 230254, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 6, 33, 230325, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 1, 6, 230347, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
10, 1, 6, 230369, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1111)  ('type_1'  'type_1')  ('type_1'  895)  (895  1111)]
11, 1, 5, 230397, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1044)  (1024  1044)  (1044  1024)]
38, 1, 7, 230421, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
0, 1, 6, 230443, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 1, 6, 230453, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 4, 28, 230516, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 6, 41, 230603, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
10, 1, 7, 230627, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1111)  ('type_1'  'type_1')  ('type_1'  895)  (895  1111)]
38, 1, 7, 230651, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
12, 1, 7, 230675, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
11, 2, 15, 230690, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1044)  (1024  1044)  (1044  1024)]
12, 1, 8, 230716, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
8, 3, 21, 230730, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 3, 21, 230780, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 1, 8, 230806, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 4, 32, 230877, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
91, 2, 15, 230196, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  123)  ('type_1'  'type_1')  ('type_1'  352)  (123  352)  (352  123)]
12, 2, 16, 230237, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
8, 2, 16, 230254, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
0, 2, 16, 230295, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 1, 9, 230323, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 1, 8, 230349, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 3, 27, 230411, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 1, 9, 230439, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
0, 2, 16, 230480, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 1, 9, 230508, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 3, 23, 230562, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 1, 9, 230590, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 5, 43, 230682, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 2, 17, 230701, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 1, 9, 230729, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 13, 120, 230967, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
8, 1, 9, 230983, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
11, 1, 9, 230999, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1044)  (1024  1044)  (1044  1024)]
0, 1, 9, 231027, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 2, 20, 231076, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 2, 19, 231123, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 3, 30, 231191, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 4, 40, 231278, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
0, 8, 80, 231441, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
12, 1, 10, 231471, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 2, 22, 231524, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
8, 1, 10, 231542, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 1, 11, 231574, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
38, 2, 22, 231627, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
8, 6, 66, 231692, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
11, 1, 11, 231712, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1044)  (1024  1044)  (1044  1024)]
8, 7, 77, 231786, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  895)  ('type_1'  'type_1')  ('type_1'  895)  (895  983)  (983  895)]
12, 2, 24, 231843, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
0, 7, 76, 231999, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1034)  ('type_1'  'type_1')  ('type_1'  895)  (1034  895)]
38, 1, 12, 232033, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (86  310)]
12, 3, 35, 232111, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_1'  'type_1')  ('type_1'  86)  (517  86)]
13, 1, 12, 232049, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  86)  ('type_0'  519)  ('type_1'  'type_1')  ('type_1'  86)  (519  86)]
