Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
12, 1, 0, 60076, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 60055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 1, 0, 60053, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 60032, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 5, 8, 59994, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 59973, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 17, 34, 59831, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 2, 4, 59778, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 61, 115, 59226, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 59205, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 9, 18, 59135, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 2, 4, 59082, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 5, 6, 59040, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 59019, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 67, 128, 58415, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 0, 58316, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 1, 2, 58318, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 2, 58273, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 21, 36, 58083, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 2, 58038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 3, 4, 58018, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
544, 1, 2, 57964, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (408  1062)  (408  1197)  (408  1315)  (1062  408)  (1062  1315)  (1197  408)  (1197  1315)  (1315  408)  (1315  1062)  (1315  1197)]
12, 5, 11, 57932, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 4, 57917, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 31, 112, 57749, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 57728, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 5, 10, 57694, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 57673, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 17, 46, 57555, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 2, 57534, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 29, 88, 57344, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
20, 1, 4, 57329, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  408)  ('type_1'  'type_1')  ('type_1'  408)  (362  408)  (362  901)  (408  362)  (901  362)]
12, 6, 18, 57298, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 4, 57235, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 201, 942, 56517, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 8, 56418, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 64, 546, 56689, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 12, 56314, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 15, 158, 56446, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 10, 56113, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 8, 82, 56184, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 12, 55929, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
12, 2, 20, 55954, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  362)  ('type_1'  'type_1')  ('type_1'  362)  (362  901)  (901  362)]
118, 1, 10, 55813, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
421, 6, 28, 54514, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  929)  ('type_0'  442)  ('type_0'  119)  ('type_1'  'type_1')  ('type_1'  929)  ('type_1'  442)  ('type_1'  119)  (64  119)  (64  442)  (64  929)  (119  64)  (442  64)  (929  64)]
21, 1, 0, 54512, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_1'  'type_1')  (430  431)  (431  430)]
Basic edge list: 75767 bits
Final compression: 54512 bits (71.94688980690802 percent)
Best compression: 54512 bits (71.94688980690802 percent) occurred with 1656 of 1706 nodes compressed (97.06916764361078 percent)
