Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
41, 2, 0, 61526, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  130)  ('type_1'  'type_1')  ('type_1'  130)  (129  130)  (130  129)  (973  129)]
0, 12, 9, 61399, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 5, 10, 61250, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 1, 0, 61248, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 2, 4, 61195, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 2, 4, 61188, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 61167, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 9, 18, 61097, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 61076, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 2, 4, 61069, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 61048, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 5, 10, 61014, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 60993, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 10, 20, 60914, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 4, 7, 60794, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 3, 6, 60778, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 60757, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 1, 2, 60759, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 60738, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 9, 18, 60668, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 60647, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 6, 12, 60604, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 60583, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 10, 20, 60504, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 2, 4, 60451, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
132, 1, 0, 60478, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  637)  ('type_1'  'type_1')  ('type_1'  78)  (1383  78)  (637  1383)]
0, 11, 22, 60390, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 2, 4, 60337, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 10, 18, 60254, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 60233, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 14, 28, 60118, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 3, 6, 60033, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 8, 14, 59968, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 59947, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 2, 2, 59936, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 59915, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 1, 0, 59913, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 59892, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 38, 72, 59553, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 59532, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 20, 40, 59363, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 0, 59264, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 13, 24, 59154, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 3, 7, 59072, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 17, 30, 58922, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 2, 58877, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 11, 20, 58785, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 58764, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 20, 40, 58595, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 58574, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 3, 6, 58558, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 58537, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 51, 100, 58085, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 58064, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 11, 35, 58002, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 2, 8, 57961, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 6, 14, 57922, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 4, 57859, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 4, 14, 57846, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 4, 57831, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 12, 42, 57770, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
1, 1, 2, 57749, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  852)  ('type_1'  'type_1')  ('type_1'  852)  (852  916)  (916  852)  (916  1432)  (1432  916)]
0, 142, 452, 56818, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 4, 56755, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 108, 588, 56538, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 8, 56439, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 75, 638, 56751, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 12, 56376, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 16, 170, 56519, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 12, 56240, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 5, 50, 56286, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 2, 22, 55903, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 2, 20, 55928, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
175, 1, 10, 55739, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
0, 1, 8, 55753, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
364, 1, 8, 55525, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1510)  ('type_0'  1102)  ('type_0'  678)  ('type_1'  'type_1')  ('type_1'  1510)  ('type_1'  1102)  ('type_1'  678)  (311  678)  (311  1102)  (311  1510)  (678  311)  (1102  311)  (1510  311)]
498, 1, 8, 55143, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2)  ('type_0'  9)  ('type_0'  173)  ('type_0'  500)  ('type_0'  56)  ('type_1'  'type_1')  ('type_1'  2)  ('type_1'  9)  ('type_1'  173)  ('type_1'  500)  ('type_1'  56)  (2  11)  (11  2)  (11  9)  (11  56)  (11  173)  (11  500)  (9  11)  (56  11)  (173  11)  (500  11)]
505, 1, 0, 54921, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2)  ('type_0'  188)  ('type_0'  494)  ('type_1'  'type_1')  ('type_1'  2)  ('type_1'  188)  ('type_1'  494)  (1  2)  (1  188)  (2  1)  (2  3)  (2  142)  (188  1)  (188  3)  (3  2)  (3  188)  (3  494)  (142  2)  (142  494)  (494  3)  (494  142)]
0, 2, 0, 54906, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  916)  ('type_1'  'type_1')  ('type_1'  916)  (852  916)  (916  852)]
36, 1, 0, 54904, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_1'  'type_1')  (1353  1354)  (1354  1353)]
Basic edge list: 75767 bits
Final compression: 54904 bits (72.4642654453786 percent)
Best compression: 54904 bits (72.4642654453786 percent) occurred with 1662 of 1706 nodes compressed (97.42086752637749 percent)
