Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
0, 1, 0, 61100, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 3, 6, 61015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 1, 0, 61013, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 4, 60960, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 7, 14, 60908, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 3, 6, 60823, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 3, 6, 60807, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 60786, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 2, 4, 60779, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 60758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 3, 6, 60742, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 4, 60689, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 9, 18, 60619, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 4, 60566, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 4, 8, 60541, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 60520, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 5, 10, 60486, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 60465, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 1, 2, 60467, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 60446, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 17, 34, 60304, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 4, 60251, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 4, 8, 60226, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 60205, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 1, 2, 60207, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 4, 60154, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 6, 10, 60107, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 60086, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 1, 0, 60084, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
80, 2, 3, 60058, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  633)  ('type_1'  'type_1')  ('type_1'  691)  (632  633)  (632  691)  (633  632)  (691  632)]
27, 1, 1, 60070, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  633)  ('type_1'  'type_1')  ('type_1'  633)  (633  1686)]
0, 18, 35, 59917, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 59896, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 6, 12, 59853, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 4, 59800, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 61, 122, 59262, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 4, 59209, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 48, 94, 58784, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 58763, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 1, 2, 58765, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 58744, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 43, 82, 58360, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 0, 58261, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 31, 58, 57985, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
147, 1, 1, 58015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  637)  ('type_1'  'type_1')  ('type_1'  78)  (1383  78)  (637  1383)]
0, 1, 2, 58017, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 2, 57972, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 13, 42, 57898, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 2, 9, 57860, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 7, 14, 57808, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 57787, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 11, 24, 57703, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 4, 57688, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 1, 4, 57694, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 2, 57673, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 14, 48, 57598, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 4, 57535, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 51, 162, 57207, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
15, 1, 4, 57192, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  384)  ('type_1'  'type_1')  ('type_1'  384)  (81  384)  (81  1562)  (384  81)  (1562  81)]
0, 189, 878, 56502, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 8, 56403, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 50, 392, 56548, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 10, 56431, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 17, 168, 56557, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 12, 56182, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 15, 158, 56314, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 12, 56011, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 9, 94, 56093, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 1, 12, 55862, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 3, 30, 55894, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
114, 5, 38, 55085, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
257, 1, 6, 54995, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  78)  ('type_0'  77)  ('type_0'  22)  ('type_1'  'type_1')  ('type_1'  78)  ('type_1'  77)  ('type_1'  22)  (22  309)  (309  22)  (309  77)  (309  78)  (77  309)  (78  309)]
278, 1, 0, 54773, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  123)  ('type_0'  1)  ('type_0'  282)  ('type_0'  51)  ('type_1'  'type_1')  ('type_1'  123)  ('type_1'  1)  ('type_1'  282)  ('type_1'  51)  (1  23)  (23  1)  (23  51)  (23  123)  (23  282)  (51  23)  (51  58)  (123  23)  (123  58)  (282  23)  (282  58)  (58  51)  (58  123)  (58  282)]
0, 1, 0, 54771, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  409)  ('type_1'  'type_1')  ('type_1'  409)  (371  409)  (409  371)]
36, 1, 0, 54769, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_1'  'type_1')  (1254  1255)  (1255  1254)]
Basic edge list: 75767 bits
Final compression: 54769 bits (72.28608761070123 percent)
Best compression: 54769 bits (72.28608761070123 percent) occurred with 1657 of 1706 nodes compressed (97.12778429073857 percent)
