Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
0, 13, 26, 60549, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 2, 60528, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 7, 14, 60476, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 2, 4, 60423, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 8, 14, 60358, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 2, 60337, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 44, 84, 59944, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 2, 4, 59891, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 1, 0, 59889, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 2, 4, 59836, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 16, 30, 59699, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 2, 4, 59646, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 17, 34, 59504, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 0, 59405, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 17, 32, 59259, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 2, 4, 59206, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 21, 40, 59024, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 2, 59003, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 24, 48, 58798, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 2, 58777, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 1, 2, 58779, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 2, 58758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 31, 59, 58484, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 2, 4, 58431, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 62, 120, 57876, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
5, 1, 1, 57888, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  490)  ('type_1'  'type_1')  ('type_1'  490)  (490  1165)]
0, 11, 20, 57796, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 2, 57751, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 3, 4, 57731, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 4, 57716, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 5, 12, 57686, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 4, 57671, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 9, 32, 57629, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 2, 4, 57576, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 23, 80, 57448, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 5, 57436, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 6, 20, 57409, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
4, 1, 2, 57388, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  638)  ('type_1'  'type_1')  ('type_1'  638)  (549  638)  (549  1339)  (638  549)  (1339  549)]
0, 49, 158, 57078, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 4, 57015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 187, 850, 56295, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 8, 56196, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 48, 366, 56315, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 10, 56198, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 25, 252, 56388, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 10, 56007, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 12, 128, 56118, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 10, 55785, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 8, 82, 55856, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 12, 55601, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 2, 20, 55626, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
49, 1, 10, 55485, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
407, 2, 16, 54834, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1440)  ('type_0'  749)  ('type_0'  1551)  ('type_1'  'type_1')  ('type_1'  1440)  ('type_1'  749)  ('type_1'  1551)  (749  750)  (750  749)  (750  1440)  (750  1551)  (1440  750)  (1551  750)]
49, 1, 4, 54675, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
407, 2, 6, 54338, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1440)  ('type_0'  749)  ('type_0'  1551)  ('type_1'  'type_1')  ('type_1'  1440)  ('type_1'  749)  ('type_1'  1551)  (749  750)  (750  749)  (750  1440)  (750  1551)  (1440  750)  (1551  750)]
49, 2, 0, 54201, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (498  499)  (498  715)  (499  498)  (715  498)]
0, 1, 0, 54199, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  549)  ('type_1'  'type_1')  ('type_1'  549)  (549  1339)  (1339  549)]
Basic edge list: 75767 bits
Final compression: 54199 bits (71.53378119761902 percent)
Best compression: 54199 bits (71.53378119761902 percent) occurred with 1663 of 1706 nodes compressed (97.47948417350527 percent)

real	15m8.548s
user	15m9.324s
sys	0m1.996s
