Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
1, 18, 60, 57758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
2, 1, 4, 57743, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)  (880  1341)  (1341  880)]
1, 21, 70, 57621, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
2, 1, 2, 57600, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)  (880  1341)  (1341  880)]
1, 4, 8, 57575, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
2, 1, 2, 57554, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)  (880  1341)  (1341  880)]
1, 22, 64, 57407, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 1, 4, 57344, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
1, 14, 46, 57265, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 1, 4, 57202, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
1, 83, 274, 56682, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
185, 1, 4, 56673, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  13)  ('type_1'  'type_1')  ('type_1'  13)  (13  860)  (13  1014)  (860  13)  (860  1014)  (1014  13)  (1014  860)]
1, 2, 4, 56666, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
185, 1, 4, 56627, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  13)  ('type_1'  'type_1')  ('type_1'  13)  (13  860)  (13  1014)  (860  13)  (860  1014)  (1014  13)  (1014  860)]
1, 92, 536, 56514, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 1, 8, 56415, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
1, 78, 668, 56748, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 1, 10, 56367, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
1, 10, 106, 56460, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 1, 14, 56163, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
1, 9, 92, 56241, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 1, 14, 56016, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
1, 1, 10, 56034, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 2, 18, 55639, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
1, 1, 8, 55653, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
105, 1, 8, 55530, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  499)  ('type_0'  715)  ('type_1'  'type_1')  ('type_1'  499)  ('type_1'  715)  (499  538)  (538  499)  (538  715)  (715  538)]
410, 1, 6, 55296, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  929)  ('type_0'  442)  ('type_0'  119)  ('type_1'  'type_1')  ('type_1'  929)  ('type_1'  442)  ('type_1'  119)  (119  673)  (673  119)  (673  442)  (673  929)  (442  673)  (929  673)]
1, 1, 4, 55302, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
410, 1, 6, 55124, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  929)  ('type_0'  442)  ('type_0'  119)  ('type_1'  'type_1')  ('type_1'  929)  ('type_1'  442)  ('type_1'  119)  (119  673)  (673  119)  (673  442)  (673  929)  (442  673)  (929  673)]
640, 1, 2, 54982, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  8)  ('type_0'  1)  ('type_0'  3)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  8)  ('type_1'  1)  ('type_1'  3)  (1  2)  (1  90)  (2  1)  (2  3)  (2  30)  (90  1)  (90  8)  (90  30)  (3  2)  (30  2)  (30  90)  (8  90)]
1, 1, 0, 54980, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  624)  ('type_1'  'type_1')  ('type_1'  624)  (624  880)  (880  624)]
0, 1, 0, 54978, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_1'  'type_1')  (138  139)  (139  138)]
Basic edge list: 75767 bits
Final compression: 54978 bits (72.56193329549804 percent)
Best compression: 54978 bits (72.56193329549804 percent) occurred with 1659 of 1706 nodes compressed (97.24501758499414 percent)
