Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
21, 1, 2, 60886, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 2, 4, 60879, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 60858, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 11, 22, 60770, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 60749, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 11, 22, 60661, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 60640, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 12, 24, 60543, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 3, 6, 60458, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
92, 1, 0, 60485, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  637)  ('type_1'  'type_1')  ('type_1'  78)  (1383  78)  (637  1383)]
0, 1, 2, 60487, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 2, 4, 60434, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 35, 68, 60126, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 2, 5, 60076, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 9, 18, 60006, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 2, 4, 59953, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 16, 30, 59816, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 59795, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 26, 52, 59572, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 2, 4, 59519, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 63, 120, 58951, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 58930, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 1, 0, 58928, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 58907, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 38, 72, 58568, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 2, 58523, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 13, 24, 58413, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 58392, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 3, 6, 58376, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 58355, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 7, 14, 58303, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 2, 58282, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 8, 14, 58217, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 0, 58118, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 25, 49, 57902, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 4, 57887, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 15, 56, 57815, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 2, 4, 57762, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 12, 24, 57665, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 2, 8, 57624, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 14, 42, 57537, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
21, 1, 4, 57522, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  54)  ('type_1'  'type_1')  ('type_1'  54)  (54  657)  (657  54)  (657  510)  (510  657)]
0, 78, 254, 57027, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 4, 56964, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 138, 614, 56409, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 8, 56310, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 79, 624, 56542, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 10, 56425, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 14, 144, 56542, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 12, 56167, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 14, 144, 56284, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 12, 55957, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 4, 38, 55992, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 2, 22, 55609, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 1, 10, 55627, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 1, 10, 55390, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 3, 26, 55414, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
148, 2, 18, 55091, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
0, 2, 14, 55104, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1154)  ('type_1'  'type_1')  ('type_1'  1154)  (1153  1154)  (1154  1153)]
431, 3, 8, 54558, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  929)  ('type_0'  442)  ('type_0'  119)  ('type_1'  'type_1')  ('type_1'  929)  ('type_1'  442)  ('type_1'  119)  (64  119)  (64  442)  (64  929)  (119  64)  (442  64)  (929  64)]
148, 1, 0, 54507, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
2, 1, 0, 54505, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_1'  'type_1')  (1173  1174)  (1174  1173)]
Basic edge list: 75767 bits
Final compression: 54505 bits (71.93765095622105 percent)
Best compression: 54505 bits (71.93765095622105 percent) occurred with 1663 of 1706 nodes compressed (97.47948417350527 percent)
