Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
4, 1, 2, 57654, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  696)  ('type_1'  'type_1')  ('type_1'  696)  (696  794)  (794  696)  (794  1077)  (1077  794)]
1, 52, 174, 57337, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
4, 1, 4, 57322, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  696)  ('type_1'  'type_1')  ('type_1'  696)  (696  794)  (794  696)  (794  1077)  (1077  794)]
1, 103, 344, 56682, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
171, 1, 4, 56619, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
1, 111, 604, 56395, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
171, 1, 8, 56296, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
1, 70, 588, 56573, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
171, 1, 12, 56198, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
1, 14, 146, 56319, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
171, 1, 12, 55992, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
1, 9, 92, 56070, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
171, 1, 12, 55815, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
1, 2, 20, 55840, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
171, 1, 10, 55699, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_0'  30)  ('type_1'  'type_1')  ('type_1'  12)  ('type_1'  30)  (12  261)  (261  12)  (261  30)  (30  261)]
406, 2, 16, 54952, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  929)  ('type_0'  442)  ('type_0'  119)  ('type_1'  'type_1')  ('type_1'  929)  ('type_1'  442)  ('type_1'  119)  (119  673)  (673  119)  (673  442)  (673  929)  (442  673)  (929  673)]
627, 2, 10, 54476, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  81)  ('type_0'  21)  ('type_0'  5)  ('type_0'  97)  ('type_1'  'type_1')  ('type_1'  81)  ('type_1'  21)  ('type_1'  5)  ('type_1'  97)  (5  220)  (220  5)  (220  21)  (220  81)  (220  97)  (21  220)  (81  220)  (97  220)]
646, 1, 0, 54360, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  8)  ('type_0'  11)  ('type_0'  5)  ('type_1'  'type_1')  ('type_1'  8)  ('type_1'  11)  ('type_1'  5)  (5  220)  (5  535)  (220  5)  (220  8)  (535  5)  (535  11)  (8  220)  (11  535)]
1, 1, 0, 54358, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  196)  ('type_1'  'type_1')  ('type_1'  196)  (188  196)  (196  188)]
0, 1, 0, 54356, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_1'  'type_1')  (1589  1590)  (1590  1589)]
Basic edge list: 75767 bits
Final compression: 54356 bits (71.74099542016972 percent)
Best compression: 54356 bits (71.74099542016972 percent) occurred with 1655 of 1706 nodes compressed (97.010550996483 percent)
